"SG_UF_NOT";"DS_UF_SIGLA";"Ano.epidemiológico";"Semana.epidemiológica";"virus";"Median";"LI";"LS";"casos.registrados";"casos.estimados";"media.movel"
32;"ES";2022;18;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;18;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;18;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;18;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;19;"SARS2";NA;NA;NA;1;1;1
32;"ES";2022;19;"VSR";NA;NA;NA;11;11;9
32;"ES";2022;19;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;19;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;19;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;19;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;20;"SARS2";NA;NA;NA;0;0;3
32;"ES";2022;20;"VSR";NA;NA;NA;2;2;6
32;"ES";2022;20;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;20;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;20;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;20;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;21;"SARS2";NA;NA;NA;7;7;6
32;"ES";2022;21;"VSR";NA;NA;NA;6;6;4
32;"ES";2022;21;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;21;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;21;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;21;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;22;"SARS2";NA;NA;NA;11;11;10
32;"ES";2022;22;"VSR";NA;NA;NA;4;4;5
32;"ES";2022;22;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;22;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;22;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;22;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;23;"SARS2";NA;NA;NA;13;13;12
32;"ES";2022;23;"VSR";NA;NA;NA;4;4;4
32;"ES";2022;23;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;23;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;23;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;23;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;24;"SARS2";NA;NA;NA;13;13;16
32;"ES";2022;24;"VSR";NA;NA;NA;3;3;2
32;"ES";2022;24;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;24;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;24;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;24;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;25;"SARS2";NA;NA;NA;23;23;22
32;"ES";2022;25;"VSR";NA;NA;NA;0;0;1
32;"ES";2022;25;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;25;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;25;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;25;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;26;"SARS2";NA;NA;NA;29;29;26
32;"ES";2022;26;"VSR";NA;NA;NA;1;1;0
32;"ES";2022;26;"FLU_A";NA;NA;NA;1;1;0
32;"ES";2022;26;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;26;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;26;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;27;"SARS2";NA;NA;NA;27;27;22
32;"ES";2022;27;"VSR";NA;NA;NA;0;0;1
32;"ES";2022;27;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;27;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;27;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;27;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;28;"SARS2";NA;NA;NA;11;11;15
32;"ES";2022;28;"VSR";NA;NA;NA;2;2;1
32;"ES";2022;28;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;28;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;28;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;28;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;29;"SARS2";NA;NA;NA;7;7;8
32;"ES";2022;29;"VSR";NA;NA;NA;1;1;1
32;"ES";2022;29;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;29;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;29;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;29;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;30;"SARS2";NA;NA;NA;5;5;5
32;"ES";2022;30;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;30;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;30;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;30;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;30;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;31;"SARS2";NA;NA;NA;3;3;4
32;"ES";2022;31;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;31;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;31;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;31;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;31;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;32;"SARS2";NA;NA;NA;5;5;4
32;"ES";2022;32;"VSR";NA;NA;NA;1;1;0
32;"ES";2022;32;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;32;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;32;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;32;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;33;"SARS2";NA;NA;NA;4;4;3
32;"ES";2022;33;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;33;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;33;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;33;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;33;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;34;"SARS2";NA;NA;NA;1;1;2
32;"ES";2022;34;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;34;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;34;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;34;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;34;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;35;"SARS2";NA;NA;NA;2;2;1
32;"ES";2022;35;"VSR";NA;NA;NA;0;0;1
32;"ES";2022;35;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;35;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;35;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;35;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;36;"SARS2";NA;NA;NA;1;1;1
32;"ES";2022;36;"VSR";NA;NA;NA;2;2;1
32;"ES";2022;36;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;36;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;36;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;36;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;37;"SARS2";NA;NA;NA;0;0;0
32;"ES";2022;37;"VSR";NA;NA;NA;0;0;1
32;"ES";2022;37;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;37;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;37;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;37;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;38;"SARS2";NA;NA;NA;0;0;0
32;"ES";2022;38;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;38;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;38;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;38;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;38;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;39;"SARS2";NA;NA;NA;1;1;0
32;"ES";2022;39;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;39;"FLU_A";NA;NA;NA;1;1;0
32;"ES";2022;39;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;39;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;39;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;40;"SARS2";NA;NA;NA;0;0;0
32;"ES";2022;40;"VSR";NA;NA;NA;0;0;0
32;"ES";2022;40;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;40;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;40;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;40;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;41;"SARS2";NA;NA;NA;0;0;0
32;"ES";2022;41;"VSR";NA;NA;NA;1;1;1
32;"ES";2022;41;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;41;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;41;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;41;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;42;"SARS2";NA;NA;NA;0;0;0
32;"ES";2022;42;"VSR";NA;NA;NA;1;1;1
32;"ES";2022;42;"FLU_A";NA;NA;NA;1;1;1
32;"ES";2022;42;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;42;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;42;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;43;"SARS2";NA;NA;NA;0;0;1
32;"ES";2022;43;"VSR";NA;NA;NA;0;0;1
32;"ES";2022;43;"FLU_A";NA;NA;NA;2;2;2
32;"ES";2022;43;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;43;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;43;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;44;"SARS2";NA;NA;NA;2;2;1
32;"ES";2022;44;"VSR";NA;NA;NA;1;1;1
32;"ES";2022;44;"FLU_A";NA;NA;NA;3;3;2
32;"ES";2022;44;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;44;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;44;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;45;"SARS2";NA;NA;NA;1;1;2
32;"ES";2022;45;"VSR";NA;NA;NA;2;2;2
32;"ES";2022;45;"FLU_A";NA;NA;NA;1;1;2
32;"ES";2022;45;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;45;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;45;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;46;"SARS2";NA;NA;NA;3;3;2
32;"ES";2022;46;"VSR";NA;NA;NA;3;3;2
32;"ES";2022;46;"FLU_A";NA;NA;NA;1;1;1
32;"ES";2022;46;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;46;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;46;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;47;"SARS2";NA;NA;NA;1;1;4
32;"ES";2022;47;"VSR";NA;NA;NA;2;2;4
32;"ES";2022;47;"FLU_A";NA;NA;NA;0;0;1
32;"ES";2022;47;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;47;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;47;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;48;"SARS2";NA;NA;NA;7;7;6
32;"ES";2022;48;"VSR";NA;NA;NA;7;7;4
32;"ES";2022;48;"FLU_A";NA;NA;NA;1;1;0
32;"ES";2022;48;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;48;"RINO";NA;NA;NA;1;1;0
32;"ES";2022;48;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;49;"SARS2";NA;NA;NA;9;9;11
32;"ES";2022;49;"VSR";NA;NA;NA;3;3;5
32;"ES";2022;49;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;49;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;49;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;49;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;50;"SARS2";NA;NA;NA;16;16;11
32;"ES";2022;50;"VSR";NA;NA;NA;6;6;6
32;"ES";2022;50;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;50;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;50;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;50;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;51;"SARS2";NA;NA;NA;9;9;9
32;"ES";2022;51;"VSR";NA;NA;NA;8;8;7
32;"ES";2022;51;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;51;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;51;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;51;"METAP";NA;NA;NA;0;0;0
32;"ES";2022;52;"SARS2";NA;NA;NA;3;3;6
32;"ES";2022;52;"VSR";NA;NA;NA;7;7;8
32;"ES";2022;52;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2022;52;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2022;52;"RINO";NA;NA;NA;0;0;0
32;"ES";2022;52;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;1;"SARS2";NA;NA;NA;6;6;4
32;"ES";2023;1;"VSR";NA;NA;NA;10;10;10
32;"ES";2023;1;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;1;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;1;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;1;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;2;"SARS2";NA;NA;NA;4;4;5
32;"ES";2023;2;"VSR";NA;NA;NA;12;12;9
32;"ES";2023;2;"FLU_A";NA;NA;NA;1;1;0
32;"ES";2023;2;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;2;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;2;"METAP";NA;NA;NA;1;1;1
32;"ES";2023;3;"SARS2";NA;NA;NA;5;5;5
32;"ES";2023;3;"VSR";NA;NA;NA;6;6;10
32;"ES";2023;3;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;3;"FLU_B";NA;NA;NA;1;1;0
32;"ES";2023;3;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;3;"METAP";NA;NA;NA;1;1;1
32;"ES";2023;4;"SARS2";NA;NA;NA;7;7;4
32;"ES";2023;4;"VSR";NA;NA;NA;12;12;8
32;"ES";2023;4;"FLU_A";NA;NA;NA;0;0;1
32;"ES";2023;4;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;4;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;4;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;5;"SARS2";NA;NA;NA;0;0;3
32;"ES";2023;5;"VSR";NA;NA;NA;5;5;9
32;"ES";2023;5;"FLU_A";NA;NA;NA;2;2;1
32;"ES";2023;5;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;5;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;5;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;6;"SARS2";NA;NA;NA;2;2;1
32;"ES";2023;6;"VSR";NA;NA;NA;9;9;7
32;"ES";2023;6;"FLU_A";NA;NA;NA;1;1;1
32;"ES";2023;6;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;6;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;6;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;7;"SARS2";NA;NA;NA;0;0;1
32;"ES";2023;7;"VSR";NA;NA;NA;8;8;12
32;"ES";2023;7;"FLU_A";NA;NA;NA;0;0;1
32;"ES";2023;7;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;7;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;7;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;8;"SARS2";NA;NA;NA;2;2;2
32;"ES";2023;8;"VSR";NA;NA;NA;18;18;16
32;"ES";2023;8;"FLU_A";NA;NA;NA;1;1;1
32;"ES";2023;8;"FLU_B";NA;NA;NA;0;0;1
32;"ES";2023;8;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;8;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;9;"SARS2";NA;NA;NA;4;4;3
32;"ES";2023;9;"VSR";NA;NA;NA;21;21;21
32;"ES";2023;9;"FLU_A";NA;NA;NA;1;1;2
32;"ES";2023;9;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;9;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;9;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;10;"SARS2";NA;NA;NA;4;4;3
32;"ES";2023;10;"VSR";NA;NA;NA;23;23;24
32;"ES";2023;10;"FLU_A";NA;NA;NA;3;3;2
32;"ES";2023;10;"FLU_B";NA;NA;NA;1;1;2
32;"ES";2023;10;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;10;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;11;"SARS2";NA;NA;NA;2;2;4
32;"ES";2023;11;"VSR";NA;NA;NA;27;27;27
32;"ES";2023;11;"FLU_A";NA;NA;NA;3;3;3
32;"ES";2023;11;"FLU_B";NA;NA;NA;3;3;1
32;"ES";2023;11;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;11;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;12;"SARS2";NA;NA;NA;5;5;4
32;"ES";2023;12;"VSR";NA;NA;NA;32;32;33
32;"ES";2023;12;"FLU_A";NA;NA;NA;3;3;4
32;"ES";2023;12;"FLU_B";NA;NA;NA;0;0;1
32;"ES";2023;12;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;12;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;13;"SARS2";NA;NA;NA;5;5;4
32;"ES";2023;13;"VSR";NA;NA;NA;40;40;33
32;"ES";2023;13;"FLU_A";NA;NA;NA;7;7;5
32;"ES";2023;13;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;13;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;13;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;14;"SARS2";NA;NA;NA;2;2;4
32;"ES";2023;14;"VSR";NA;NA;NA;28;28;32
32;"ES";2023;14;"FLU_A";NA;NA;NA;6;6;7
32;"ES";2023;14;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;14;"RINO";NA;NA;NA;1;1;1
32;"ES";2023;14;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;15;"SARS2";NA;NA;NA;4;4;4
32;"ES";2023;15;"VSR";NA;NA;NA;27;27;26
32;"ES";2023;15;"FLU_A";NA;NA;NA;8;8;7
32;"ES";2023;15;"FLU_B";NA;NA;NA;3;3;1
32;"ES";2023;15;"RINO";NA;NA;NA;1;1;1
32;"ES";2023;15;"METAP";NA;NA;NA;1;1;0
32;"ES";2023;16;"SARS2";NA;NA;NA;5;5;4
32;"ES";2023;16;"VSR";NA;NA;NA;22;22;20
32;"ES";2023;16;"FLU_A";NA;NA;NA;8;8;7
32;"ES";2023;16;"FLU_B";NA;NA;NA;0;0;1
32;"ES";2023;16;"RINO";NA;NA;NA;0;0;1
32;"ES";2023;16;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;17;"SARS2";NA;NA;NA;4;4;5
32;"ES";2023;17;"VSR";NA;NA;NA;11;11;16
32;"ES";2023;17;"FLU_A";NA;NA;NA;6;6;8
32;"ES";2023;17;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;17;"RINO";NA;NA;NA;1;1;0
32;"ES";2023;17;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;18;"SARS2";NA;NA;NA;5;5;5
32;"ES";2023;18;"VSR";NA;NA;NA;14;14;11
32;"ES";2023;18;"FLU_A";NA;NA;NA;9;9;7
32;"ES";2023;18;"FLU_B";NA;NA;NA;2;2;1
32;"ES";2023;18;"RINO";NA;NA;NA;0;0;1
32;"ES";2023;18;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;19;"SARS2";NA;NA;NA;5;5;5
32;"ES";2023;19;"VSR";NA;NA;NA;9;9;9
32;"ES";2023;19;"FLU_A";NA;NA;NA;6;6;7
32;"ES";2023;19;"FLU_B";NA;NA;NA;1;1;2
32;"ES";2023;19;"RINO";NA;NA;NA;1;1;1
32;"ES";2023;19;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;20;"SARS2";NA;NA;NA;4;4;4
32;"ES";2023;20;"VSR";NA;NA;NA;5;5;9
32;"ES";2023;20;"FLU_A";NA;NA;NA;5;5;5
32;"ES";2023;20;"FLU_B";NA;NA;NA;3;3;2
32;"ES";2023;20;"RINO";NA;NA;NA;2;2;1
32;"ES";2023;20;"METAP";NA;NA;NA;1;1;0
32;"ES";2023;21;"SARS2";NA;NA;NA;2;2;3
32;"ES";2023;21;"VSR";NA;NA;NA;13;13;8
32;"ES";2023;21;"FLU_A";NA;NA;NA;5;5;4
32;"ES";2023;21;"FLU_B";NA;NA;NA;2;2;3
32;"ES";2023;21;"RINO";NA;NA;NA;1;1;2
32;"ES";2023;21;"METAP";NA;NA;NA;0;0;1
32;"ES";2023;22;"SARS2";NA;NA;NA;3;3;2
32;"ES";2023;22;"VSR";NA;NA;NA;7;7;8
32;"ES";2023;22;"FLU_A";NA;NA;NA;2;2;3
32;"ES";2023;22;"FLU_B";NA;NA;NA;4;4;3
32;"ES";2023;22;"RINO";NA;NA;NA;2;2;1
32;"ES";2023;22;"METAP";NA;NA;NA;1;1;0
32;"ES";2023;23;"SARS2";NA;NA;NA;2;2;2
32;"ES";2023;23;"VSR";NA;NA;NA;5;5;8
32;"ES";2023;23;"FLU_A";NA;NA;NA;2;2;1
32;"ES";2023;23;"FLU_B";NA;NA;NA;3;3;4
32;"ES";2023;23;"RINO";NA;NA;NA;0;0;1
32;"ES";2023;23;"METAP";NA;NA;NA;0;0;1
32;"ES";2023;24;"SARS2";NA;NA;NA;1;1;2
32;"ES";2023;24;"VSR";NA;NA;NA;13;13;7
32;"ES";2023;24;"FLU_A";NA;NA;NA;0;0;1
32;"ES";2023;24;"FLU_B";NA;NA;NA;4;4;3
32;"ES";2023;24;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;24;"METAP";NA;NA;NA;1;1;0
32;"ES";2023;25;"SARS2";NA;NA;NA;4;4;2
32;"ES";2023;25;"VSR";NA;NA;NA;3;3;7
32;"ES";2023;25;"FLU_A";NA;NA;NA;2;2;1
32;"ES";2023;25;"FLU_B";NA;NA;NA;2;2;2
32;"ES";2023;25;"RINO";NA;NA;NA;1;1;0
32;"ES";2023;25;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;26;"SARS2";NA;NA;NA;2;2;2
32;"ES";2023;26;"VSR";NA;NA;NA;4;4;3
32;"ES";2023;26;"FLU_A";NA;NA;NA;0;0;1
32;"ES";2023;26;"FLU_B";NA;NA;NA;1;1;2
32;"ES";2023;26;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;26;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;27;"SARS2";NA;NA;NA;0;0;2
32;"ES";2023;27;"VSR";NA;NA;NA;1;1;3
32;"ES";2023;27;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;27;"FLU_B";NA;NA;NA;2;2;1
32;"ES";2023;27;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;27;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;28;"SARS2";NA;NA;NA;4;4;1
32;"ES";2023;28;"VSR";NA;NA;NA;3;3;2
32;"ES";2023;28;"FLU_A";NA;NA;NA;1;1;0
32;"ES";2023;28;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;28;"RINO";NA;NA;NA;1;1;0
32;"ES";2023;28;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;29;"SARS2";NA;NA;NA;0;0;1
32;"ES";2023;29;"VSR";NA;NA;NA;2;2;2
32;"ES";2023;29;"FLU_A";NA;NA;NA;0;0;1
32;"ES";2023;29;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;29;"RINO";NA;NA;NA;0;0;1
32;"ES";2023;29;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;30;"SARS2";NA;NA;NA;0;0;0
32;"ES";2023;30;"VSR";NA;NA;NA;2;2;2
32;"ES";2023;30;"FLU_A";NA;NA;NA;2;2;1
32;"ES";2023;30;"FLU_B";NA;NA;NA;0;0;1
32;"ES";2023;30;"RINO";NA;NA;NA;1;1;0
32;"ES";2023;30;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;31;"SARS2";NA;NA;NA;1;1;0
32;"ES";2023;31;"VSR";NA;NA;NA;2;2;2
32;"ES";2023;31;"FLU_A";NA;NA;NA;1;1;1
32;"ES";2023;31;"FLU_B";NA;NA;NA;1;1;0
32;"ES";2023;31;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;31;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;32;"SARS2";NA;NA;NA;0;0;1
32;"ES";2023;32;"VSR";NA;NA;NA;2;2;2
32;"ES";2023;32;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;32;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;32;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;32;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;33;"SARS2";NA;NA;NA;1;1;0
32;"ES";2023;33;"VSR";NA;NA;NA;3;3;2
32;"ES";2023;33;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;33;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;33;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;33;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;34;"SARS2";NA;NA;NA;0;0;0
32;"ES";2023;34;"VSR";NA;NA;NA;1;1;1
32;"ES";2023;34;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;34;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;34;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;34;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;35;"SARS2";NA;NA;NA;0;0;1
32;"ES";2023;35;"VSR";NA;NA;NA;0;0;1
32;"ES";2023;35;"FLU_A";NA;NA;NA;1;1;0
32;"ES";2023;35;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;35;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;35;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;36;"SARS2";NA;NA;NA;2;2;2
32;"ES";2023;36;"VSR";NA;NA;NA;1;1;1
32;"ES";2023;36;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;36;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;36;"RINO";NA;NA;NA;1;1;0
32;"ES";2023;36;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;37;"SARS2";NA;NA;NA;3;3;3
32;"ES";2023;37;"VSR";NA;NA;NA;1;1;1
32;"ES";2023;37;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;37;"FLU_B";NA;NA;NA;1;1;1
32;"ES";2023;37;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;37;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;38;"SARS2";NA;NA;NA;4;4;4
32;"ES";2023;38;"VSR";NA;NA;NA;1;1;1
32;"ES";2023;38;"FLU_A";NA;NA;NA;0;0;0
32;"ES";2023;38;"FLU_B";NA;NA;NA;0;0;0
32;"ES";2023;38;"RINO";NA;NA;NA;0;0;0
32;"ES";2023;38;"METAP";NA;NA;NA;0;0;0
32;"ES";2023;39;"SARS2";NA;NA;NA;4;4;5
