Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;transmissão comunitária;CO_MACSAUD;DS_NOMEPAD_macsaud;CO_UF;DS_UF_SIGLA;População;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;1,16035156073731e+00;;;Alta;3532;RRAS11;35;SP;775627;23;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;24;2023;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;25;2023;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;26;2023;incidência
;;;;;;;;1,41820746312338e+00;1,41820746312338e+00;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;27;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;28;2023;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;29;2023;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;30;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;31;2023;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;32;2023;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;33;2023;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;34;2023;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;35;2023;incidência
;;;;;;;;1,54713541431642e+00;1,54713541431642e+00;1,16035156073731e+00;;;Alta;3532;RRAS11;35;SP;775627;36;2023;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;1,28927951193035e+00;;;Alta;3532;RRAS11;35;SP;775627;37;2023;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;38;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;39;2023;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;40;2023;incidência
;;;;;;;;1,03142360954428e+00;1,03142360954428e+00;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;41;2023;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;42;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;43;2023;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;44;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;45;2023;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;46;2023;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;47;2023;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;48;2023;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;49;2023;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;50;2023;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;51;2023;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;52;2023;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;1;2024;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;2;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;3;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;4;2024;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;5;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;6;2024;incidência
;;;;;;;;1,03142360954428e+00;1,03142360954428e+00;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;7;2024;incidência
;;;;;;;;1,03142360954428e+00;1,03142360954428e+00;1,16035156073731e+00;;;Alta;3532;RRAS11;35;SP;775627;8;2024;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;9;2024;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;10;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;11;2024;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;12;2024;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;13;2024;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;14;2024;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;15;2024;incidência
;;;;;;;;1,54713541431642e+00;1,54713541431642e+00;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;16;2024;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;17;2024;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;18;2024;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;19;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;20;2024;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;21;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;22;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;23;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;24;2024;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;25;2024;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;26;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;27;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;28;2024;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;29;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;30;2024;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;31;2024;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;32;2024;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;33;2024;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;1,28927951193035e+00;;;Alta;3532;RRAS11;35;SP;775627;34;2024;incidência
;;;;;;;;1,41820746312338e+00;1,41820746312338e+00;1,54713541431642e+00;;;Alta;3532;RRAS11;35;SP;775627;35;2024;incidência
;;;;;;;;2,06284721908856e+00;2,06284721908856e+00;1,28927951193035e+00;;;Alta;3532;RRAS11;35;SP;775627;36;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;37;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;38;2024;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;39;2024;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;40;2024;incidência
;;;;;;;;1,28927951193035e+00;1,28927951193035e+00;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;41;2024;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;42;2024;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;43;2024;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;44;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;45;2024;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;46;2024;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;47;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;1,28927951193035e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;48;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;49;2024;incidência
;;;;;;;;6,44639755965174e-01;6,44639755965174e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;50;2024;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;51;2024;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;52;2024;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;1;2025;incidência
;;;;;;;;1,03142360954428e+00;1,03142360954428e+00;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;2;2025;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;3;2025;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;4;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;5;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;6;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;7;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;8;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;9;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;10;2025;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;11;2025;incidência
;;;;;;;;1,41820746312338e+00;1,41820746312338e+00;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;12;2025;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;13;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;14;2025;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;15;2025;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;16;2025;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;17;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;18;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;1,41820746312338e+00;;;Alta;3532;RRAS11;35;SP;775627;19;2025;incidência
;;;;;;;;1,93391926789552e+00;1,93391926789552e+00;1,80499131670249e+00;;;Alta;3532;RRAS11;35;SP;775627;20;2025;incidência
;;;;;;;;2,44963107266766e+00;2,44963107266766e+00;1,93391926789552e+00;;;Alta;3532;RRAS11;35;SP;775627;21;2025;incidência
;;;;;;;;1,41820746312338e+00;1,41820746312338e+00;1,67606336550945e+00;;;Alta;3532;RRAS11;35;SP;775627;22;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;1,28927951193035e+00;;;Alta;3532;RRAS11;35;SP;775627;23;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;1,41820746312338e+00;;;Alta;3532;RRAS11;35;SP;775627;24;2025;incidência
;;;;;;;;1,93391926789552e+00;1,93391926789552e+00;1,67606336550945e+00;;;Alta;3532;RRAS11;35;SP;775627;25;2025;incidência
;;;;;;;;1,80499131670249e+00;1,80499131670249e+00;1,54713541431642e+00;;;Alta;3532;RRAS11;35;SP;775627;26;2025;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;27;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;28;2025;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;29;2025;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;30;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;31;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;32;2025;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;33;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;34;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;2,57855902386070e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;35;2025;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;36;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;37;2025;incidência
;;;;;;;;9,02495658351244e-01;9,02495658351244e-01;9,02495658351244e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;38;2025;incidência
;;;;;;;;1,16035156073731e+00;1,16035156073731e+00;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;39;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;40;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;41;2025;incidência
;;;;;;;;7,73567707158209e-01;7,73567707158209e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;42;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;5,15711804772139e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;43;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;;;Pré-epidêmica;3532;RRAS11;35;SP;775627;44;2025;incidência
;;;;;;;;3,86783853579104e-01;3,86783853579104e-01;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;45;2025;incidência
;;;;;;;;1,03142360954428e+00;1,03142360954428e+00;6,44639755965174e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;46;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;1,03142360954428e+00;;;Alta;3532;RRAS11;35;SP;775627;47;2025;incidência
;;;;;;;;1,41820746312338e+00;1,41820746312338e+00;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;48;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;7,73567707158209e-01;;;Epidêmica;3532;RRAS11;35;SP;775627;49;2025;incidência
;;;;;;;;5,15711804772139e-01;5,15711804772139e-01;3,86783853579104e-01;-1,0;;Pré-epidêmica;3532;RRAS11;35;SP;775627;50;2025;incidência
;;;;;;;;2,57855902386070e-01;2,57855902386070e-01;2,57855902386070e-01;-1,0;;Pré-epidêmica;3532;RRAS11;35;SP;775627;51;2025;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;1,28927951193035e-01;-1,0;;Pré-epidêmica;3532;RRAS11;35;SP;775627;52;2025;incidência
;;;;;;;;1,28927951193035e-01;1,28927951193035e-01;1,28927951193035e-01;-1,0;;Pré-epidêmica;3532;RRAS11;35;SP;775627;53;2025;incidência
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,28927951193035e-01;-1,0;;Pré-epidêmica;3532;RRAS11;35;SP;775627;1;2026;incidência
0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;3,86783853579104e-01;3,86783853579104e-01;1,28927951193035e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;2;2026;incidência
0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000000e+00;0,00000000000000e+00;1,28927951193035e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;3;2026;incidência
0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,1289279511930348;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;4;2026;incidência
0,1289279511930348;0,1289279511930348;0,1289279511930348;0,1289279511930348;0,1289279511930348;0,1289279511930348;0,1289279511930348;0,2578559023860696;1,28927951193035e-01;1,28927951193035e-01;1,28927951193035e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;5;2026;incidência
0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,3867838535791044;0,5157118047721392;3,86783853579104e-01;3,86783853579104e-01;1,28927951193035e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;6;2026;incidência
0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,1289279511930348;0,0000000000000000;0,1289279511930348;0,00000000000000e+00;0,00000000000000e+00;1,28927951193035e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;7;2026;incidência
0,1289279511930348;0,1289279511930348;0,1289279511930348;0,2578559023860696;0,1289279511930348;0,2578559023860696;0,1289279511930348;0,2578559023860696;1,28927951193035e-01;1,28927951193035e-01;1,28927951193035e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;8;2026;incidência
0,2578559023860696;0,2578559023860696;0,2578559023860696;0,3867838535791044;0,2578559023860696;0,3867838535791044;0,2578559023860696;0,5157118047721392;2,57855902386070e-01;2,57855902386070e-01;2,57855902386070e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;9;2026;incidência
0,3867838535791044;0,5157118047721392;0,3867838535791044;0,5157118047721392;0,3867838535791044;0,6446397559651740;0,3867838535791044;0,7735677071582088;3,86783853579104e-01;3,86783853579104e-01;3,86783853579104e-01;0,0;0,0;Pré-epidêmica;3532;RRAS11;35;SP;775627;10;2026;incidência
0,5157118047721392;0,7735677071582088;0,5157118047721392;0,9024956583512436;0,5157118047721392;1,0314236095442784;0,5157118047721392;1,1603515607373132;5,15711804772139e-01;6,44639755965174e-01;5,15711804772139e-01;0,0;0,0;Epidêmica;3532;RRAS11;35;SP;775627;11;2026;incidência
0,5157118047721392;0,9024956583512436;0,3867838535791044;1,1603515607373132;0,3867838535791044;1,2892795119303480;0,3867838535791044;1,4182074631233827;3,86783853579104e-01;6,44639755965174e-01;6,44639755965174e-01;0,0;0,0;Epidêmica;3532;RRAS11;35;SP;775627;12;2026;incidência
0,2578559023860696;1,0314236095442784;0,1289279511930348;1,6760633655094523;0,0000000000000000;2,0628472190885567;0,0000000000000000;2,3207031214746263;0,00000000000000e+00;6,44639755965174e-01;;0,0;0,0;Epidêmica;3532;RRAS11;35;SP;775627;13;2026;incidência
;;;;;;;;1,74044409171444e-01;1,74044409171444e-01;;;;Pré-epidêmica;3533;RRAS10;35;SP;1149132;1;2020;incidência
;;;;;;;;2,61066613757166e-01;2,61066613757166e-01;1,74044409171444e-01;;;Pré-epidêmica;3533;RRAS10;35;SP;1149132;2;2020;incidência
;;;;;;;;8,70222045857221e-02;8,70222045857221e-02;1,74044409171444e-01;;;Pré-epidêmica;3533;RRAS10;35;SP;1149132;3;2020;incidência
;;;;;;;;1,74044409171444e-01;1,74044409171444e-01;1,74044409171444e-01;;;Pré-epidêmica;3533;RRAS10;35;SP;1149132;4;2020;incidência
