Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;CO_MUN_RES;CO_MUN_RES_nome;CO_UF;DS_UF_SIGLA;População;Grupo Jurídico;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;24;2022;incidência
;;;;;;;;6,62871115759393e+00;6,62871115759393e+00;5,64667987498742e+00;;;120040;RIO BRANCO;12;AC;407319;0;25;2022;incidência
;;;;;;;;6,87421897824555e+00;6,87421897824555e+00;5,64667987498742e+00;;;120040;RIO BRANCO;12;AC;407319;0;26;2022;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;27;2022;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,92812513042603e+00;;;120040;RIO BRANCO;12;AC;407319;0;28;2022;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;29;2022;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;30;2022;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;31;2022;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;32;2022;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;33;2022;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;34;2022;incidência
;;;;;;;;1,22753910325813e+00;1,22753910325813e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;35;2022;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;36;2022;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;37;2022;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;38;2022;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;39;2022;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;3,92812513042603e+00;;;120040;RIO BRANCO;12;AC;407319;0;40;2022;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;41;2022;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;42;2022;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;43;2022;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;44;2022;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;45;2022;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;46;2022;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;47;2022;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;48;2022;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;49;2022;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;50;2022;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;51;2022;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;52;2022;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;1;2023;incidência
;;;;;;;;7,61074244020043e+00;7,61074244020043e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;2;2023;incidência
;;;;;;;;5,40117205433579e+00;5,40117205433579e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;3;2023;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;4;2023;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;5;2023;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;6;2023;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;7;2023;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;8;2023;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;9;2023;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;10;2023;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;11;2023;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;12;2023;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;13;2023;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;14;2023;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;15;2023;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;16;2023;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;17;2023;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;18;2023;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;19;2023;incidência
;;;;;;;;6,38320333694230e+00;6,38320333694230e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;20;2023;incidência
;;;;;;;;7,36523461954881e+00;7,36523461954881e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;21;2023;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;22;2023;incidência
;;;;;;;;5,40117205433579e+00;5,40117205433579e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;23;2023;incidência
;;;;;;;;7,36523461954881e+00;7,36523461954881e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;24;2023;incidência
;;;;;;;;6,13769551629067e+00;6,13769551629067e+00;7,36523461954881e+00;;;120040;RIO BRANCO;12;AC;407319;0;25;2023;incidência
;;;;;;;;8,83828154345857e+00;8,83828154345857e+00;7,36523461954881e+00;;;120040;RIO BRANCO;12;AC;407319;0;26;2023;incidência
;;;;;;;;6,87421897824555e+00;6,87421897824555e+00;6,87421897824555e+00;;;120040;RIO BRANCO;12;AC;407319;0;27;2023;incidência
;;;;;;;;5,15566423368416e+00;5,15566423368416e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;28;2023;incidência
;;;;;;;;6,13769551629067e+00;6,13769551629067e+00;5,64667987498742e+00;;;120040;RIO BRANCO;12;AC;407319;0;29;2023;incidência
;;;;;;;;5,40117205433579e+00;5,40117205433579e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;30;2023;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;31;2023;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;32;2023;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;33;2023;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;34;2023;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;35;2023;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;36;2023;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;37;2023;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;38;2023;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;39;2023;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;40;2023;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;41;2023;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;3,92812513042603e+00;;;120040;RIO BRANCO;12;AC;407319;0;42;2023;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;43;2023;incidência
;;;;;;;;1,47304692390976e+00;1,47304692390976e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;44;2023;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;1,47304692390976e+00;;;120040;RIO BRANCO;12;AC;407319;0;45;2023;incidência
;;;;;;;;9,82031282606507e-01;9,82031282606507e-01;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;46;2023;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;1,47304692390976e+00;;;120040;RIO BRANCO;12;AC;407319;0;47;2023;incidência
;;;;;;;;9,82031282606507e-01;9,82031282606507e-01;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;48;2023;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;1,47304692390976e+00;;;120040;RIO BRANCO;12;AC;407319;0;49;2023;incidência
;;;;;;;;1,22753910325813e+00;1,22753910325813e+00;1,22753910325813e+00;;;120040;RIO BRANCO;12;AC;407319;0;50;2023;incidência
;;;;;;;;7,36523461954881e-01;7,36523461954881e-01;9,82031282606507e-01;;;120040;RIO BRANCO;12;AC;407319;0;51;2023;incidência
;;;;;;;;7,36523461954881e-01;7,36523461954881e-01;1,22753910325813e+00;;;120040;RIO BRANCO;12;AC;407319;0;52;2023;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;1;2024;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;2;2024;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;3;2024;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;4;2024;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;5;2024;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;6;2024;incidência
;;;;;;;;1,22753910325813e+00;1,22753910325813e+00;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;7;2024;incidência
;;;;;;;;9,82031282606507e-01;9,82031282606507e-01;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;8;2024;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;9;2024;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;10;2024;incidência
;;;;;;;;3,43710948912278e+00;3,43710948912278e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;11;2024;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;4,17363295107766e+00;;;120040;RIO BRANCO;12;AC;407319;0;12;2024;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;13;2024;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;14;2024;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;15;2024;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;16;2024;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;17;2024;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;4,17363295107766e+00;;;120040;RIO BRANCO;12;AC;407319;0;18;2024;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;19;2024;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;20;2024;incidência
;;;;;;;;5,15566423368416e+00;5,15566423368416e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;21;2024;incidência
;;;;;;;;5,89218769563904e+00;5,89218769563904e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;22;2024;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;23;2024;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;24;2024;incidência
;;;;;;;;6,87421897824555e+00;6,87421897824555e+00;5,64667987498742e+00;;;120040;RIO BRANCO;12;AC;407319;0;25;2024;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;26;2024;incidência
;;;;;;;;7,11972679889718e+00;7,11972679889718e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;27;2024;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;28;2024;incidência
;;;;;;;;5,40117205433579e+00;5,40117205433579e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;29;2024;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;30;2024;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;31;2024;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;32;2024;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;33;2024;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;34;2024;incidência
;;;;;;;;4,91015641303254e-01;4,91015641303254e-01;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;35;2024;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;1,47304692390976e+00;;;120040;RIO BRANCO;12;AC;407319;0;36;2024;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;37;2024;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;38;2024;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;39;2024;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;40;2024;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;41;2024;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;42;2024;incidência
;;;;;;;;7,36523461954881e-01;7,36523461954881e-01;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;43;2024;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;44;2024;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;45;2024;incidência
;;;;;;;;9,82031282606507e-01;9,82031282606507e-01;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;46;2024;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;47;2024;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;48;2024;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;49;2024;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;50;2024;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;51;2024;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;52;2024;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;1;2025;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;2;2025;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;3;2025;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;4;2025;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;5;2025;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;6;2025;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;7;2025;incidência
;;;;;;;;1,47304692390976e+00;1,47304692390976e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;8;2025;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;9;2025;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;4,17363295107766e+00;;;120040;RIO BRANCO;12;AC;407319;0;10;2025;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;11;2025;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;4,17363295107766e+00;;;120040;RIO BRANCO;12;AC;407319;0;12;2025;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;13;2025;incidência
;;;;;;;;5,89218769563904e+00;5,89218769563904e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;14;2025;incidência
;;;;;;;;8,59277372280694e+00;8,59277372280694e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;15;2025;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;16;2025;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;17;2025;incidência
;;;;;;;;5,89218769563904e+00;5,89218769563904e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;18;2025;incidência
;;;;;;;;7,11972679889718e+00;7,11972679889718e+00;6,87421897824555e+00;;;120040;RIO BRANCO;12;AC;407319;0;19;2025;incidência
;;;;;;;;7,36523461954881e+00;7,36523461954881e+00;7,36523461954881e+00;;;120040;RIO BRANCO;12;AC;407319;0;20;2025;incidência
;;;;;;;;7,36523461954881e+00;7,36523461954881e+00;6,62871115759393e+00;;;120040;RIO BRANCO;12;AC;407319;0;21;2025;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;5,64667987498742e+00;;;120040;RIO BRANCO;12;AC;407319;0;22;2025;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;4,17363295107766e+00;;;120040;RIO BRANCO;12;AC;407319;0;23;2025;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;24;2025;incidência
;;;;;;;;6,62871115759393e+00;6,62871115759393e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;25;2025;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;26;2025;incidência
;;;;;;;;5,15566423368416e+00;5,15566423368416e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;27;2025;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;4,17363295107766e+00;;;120040;RIO BRANCO;12;AC;407319;0;28;2025;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;29;2025;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;30;2025;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;31;2025;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,92812513042603e+00;;;120040;RIO BRANCO;12;AC;407319;0;32;2025;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;33;2025;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;34;2025;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;35;2025;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;36;2025;incidência
